0.51767	0.23125	0.21801	1	24
1.20666	-0.03132	0.16188	3	24
1.35539	0.59898	0.27613	1	24
1.2324	1.28199	0.28949	2	24
0.92473	1.44495	0.14829	2	24
1.09781	-0.25021	0.052	2	25
0.73571	-0.17581	0.06579	2	25
0.91251	-1.19655	0.08727	3	25
1.02068	-0.49628	0.25138	1	25
0.96256	-0.44516	0.12454	1	25
1.21828	-0.8066	0.21113	2	26
0.66529	-0.88196	0.1816	1	26
0.83992	-0.74371	0.11924	1	26
1.07235	-0.18562	0.08196	2	26
0.91004	-1.12367	0.13877	3	26
0.94372	-0.77609	0.35953	2	27
0.95676	-1.20698	0.11154	3	27
0.94676	-0.93393	0.06713	1	27
0.73199	-0.59644	0.11454	1	27
1.269	0.6906	0.09007	2	27
1.17266	-0.76548	0.16692	2	28
0.90327	-0.54208	0.14408	1	28
1.07983	-0.46626	0.17154	1	28
1.04963	-0.60418	0.09479	3	28
1.0886	0.75784	0.127	2	28
0.55474	-1.44975	0.34075	2	29
1.05559	-0.90949	0.5	2	29
1.23978	1.19639	0.16853	1	29
1.22339	1.02213	0.10194	3	29
1.34917	1.6974	0.13229	1	29
1.17793	-0.1527	0.5	2	30
0.66322	-0.04312	0.14751	3	30
1.93513	1.83794	0.18836	2	30
0.77834	1.44274	0.09122	1	30
0.90689	1.9717	0.08154	1	30
0.51599	-1.23995	0.28683	1	31
0.37867	-1.04841	0.20456	1	31
0.7632	-0.82894	0.19896	3	31
1.28983	1.52127	0.14887	2	31
1.38278	1.96672	0.2976	2	31
0.48935	-1.78184	0.18681	1	32
0.59006	-1.02769	0.10096	3	32
1.16655	0.72347	0.08417	2	32
1.3784	0.8036	0.19098	1	32
0.5994	1.2851	0.34499	2	32
0.50461	-0.06314	0.10643	1	33
1.07636	0.37194	0.02523	2	33
1.15175	0.4965	0.09064	1	33
0.90061	0.52271	0.26448	3	33
1.5695	2.02583	0.15193	2	33
0.62533	0.01329	0.5	1	34
1.18534	0.73779	0.15533	2	34
1.05138	0.51094	0.07302	1	34
1.608	2.01146	0.09196	2	34
1.14405	1.98778	0.25225	3	34
1.49252	-0.52602	0.19399	2	35
0.93621	-0.05029	0.14846	1	35
0.94186	0.16016	0.14885	1	35
1.10122	1.56418	0.09575	2	35
0.78131	2.07047	0.09394	3	35
1.0046	0.1092	0.08802	2	36
1.19155	0.11524	0.25589	2	36
1.04105	0.08671	0.16097	1	36
0.99128	0.15425	0.12452	1	36
0.85197	-0.26127	0.15188	3	36
1.15438	-0.67169	0.34593	2	37
1.10579	0.07243	0.16636	2	37
1.05442	-0.50597	0.08432	3	37
0.8525	0.11091	0.08883	1	37
1.00433	1.29001	0.20413	1	37
0.50991	-1.44914	0.14694	2	38
0.83806	-1.22873	0.13238	2	38
1.1064	-1.3969	0.19598	3	38
1.01832	-1.70256	0.32517	1	38
0.51357	-1.48062	0.17331	1	38
0.59362	-2.06476	0.16105	1	39
0.76663	-1.06104	0.1238	2	39
0.47563	-0.94598	0.16654	2	39
1.18722	-1.31787	0.13321	3	39
0.87388	-0.99558	0.22001	1	39
0.64116	-1.29142	0.14806	2	40
0.69825	-0.98901	0.21158	2	40
1.01096	-1.42941	0.18369	3	40
0.78774	-1.73743	0.17432	1	40
0.73863	-1.25067	0.10454	1	40
