   Omega 1   Omega 2   Omega 3     Psi 1     Psi 2     Psi 3
Mean = 
   0.27732   0.47477   0.61524   0.29993   0.51005   0.65719
   0.27735   0.47484   0.61535   0.29974   0.50977   0.65690
   0.27735   0.47484   0.61535   0.27678   0.47531   0.61800
   0.27738   0.47491   0.61546   0.30000   0.51014   0.65729
   0.27741   0.47497   0.61557   0.29977   0.50982   0.65695
   0.27741   0.47497   0.61557   0.27562   0.47298   0.61463
   0.27732   0.47477   0.61526   0.21285   0.37385   0.49655
   0.27735   0.47484   0.61537   0.29987   0.50995   0.65710
   0.27738   0.47491   0.61548   0.29967   0.50968   0.65681
   0.27739   0.47492   0.61551   0.28170   0.48275   0.62648
   0.27742   0.47499   0.61561   0.29993   0.51005   0.65719
   0.27745   0.47506   0.61572   0.29974   0.50977   0.65690
   0.27744   0.47505   0.61571   0.27266   0.46879   0.61023
   0.27747   0.47512   0.61582   0.29998   0.51011   0.65726
   0.27741   0.47498   0.61558   0.23367   0.40294   0.52635
   0.27741   0.47496   0.61555   0.27221   0.46586   0.60403
   0.27735   0.47482   0.61534   0.23288   0.40490   0.53279
   0.27738   0.47489   0.61545   0.29987   0.50995   0.65710
   0.27741   0.47496   0.61555   0.29964   0.50963   0.65676
   0.27735   0.47483   0.61536   0.23714   0.41156   0.54071
   0.27738   0.47490   0.61547   0.29992   0.51002   0.65717
   0.27741   0.47495   0.61555   0.29394   0.50089   0.64668
   0.27736   0.47484   0.61536   0.23915   0.41411   0.54297
   0.27739   0.47490   0.61547   0.30000   0.51014   0.65729
   0.27741   0.47497   0.61558   0.29972   0.50975   0.65688
   0.27743   0.47501   0.61564   0.28906   0.49407   0.63958
   0.27728   0.47464   0.61503   0.16094   0.28392   0.37898
   0.27731   0.47470   0.61513   0.29822   0.50753   0.65443
   0.27732   0.47473   0.61518   0.28819   0.49146   0.63500
   0.27733   0.47476   0.61523   0.28566   0.48872   0.63323
   0.27736   0.47483   0.61533   0.29994   0.51005   0.65719
   0.27737   0.47484   0.61536   0.28203   0.48256   0.62543
   0.27738   0.47487   0.61541   0.28585   0.48896   0.63347
   0.27741   0.47494   0.61551   0.30000   0.51014   0.65728
   0.27743   0.47501   0.61562   0.29981   0.50986   0.65700
   0.27735   0.47481   0.61530   0.21226   0.37027   0.48894
   0.27730   0.47468   0.61510   0.23603   0.41020   0.53958
   0.27733   0.47475   0.61521   0.29987   0.50995   0.65710
   0.27735   0.47481   0.61531   0.29850   0.50799   0.65497
   0.27727   0.47461   0.61498   0.21101   0.36780   0.48533
   0.27730   0.47468   0.61509   0.29992   0.51002   0.65717
   0.27733   0.47474   0.61519   0.29960   0.50957   0.65669
   0.27734   0.47478   0.61526   0.28983   0.49517   0.64073
   0.27737   0.47485   0.61536   0.29885   0.50847   0.65547
   0.27740   0.47491   0.61547   0.29976   0.50980   0.65693
   0.27741   0.47495   0.61552   0.28771   0.49213   0.63747
   0.27734   0.47477   0.61524   0.21817   0.38166   0.50508
   0.27737   0.47484   0.61535   0.29987   0.50996   0.65709
   0.27739   0.47490   0.61545   0.29856   0.50807   0.65506
   0.27740   0.47493   0.61550   0.28594   0.48951   0.63458
   0.27743   0.47499   0.61560   0.29884   0.50845   0.65547
   0.27746   0.47505   0.61570   0.29861   0.50814   0.65514
   0.27744   0.47502   0.61565   0.26444   0.45545   0.59397
   0.27747   0.47508   0.61575   0.30000   0.51013   0.65728
   0.27750   0.47515   0.61585   0.29817   0.50747   0.65438
   0.27751   0.47519   0.61592   0.29127   0.49754   0.64366
   0.27741   0.47495   0.61554   0.19927   0.35055   0.46634
   0.27744   0.47502   0.61565   0.29987   0.50996   0.65709
   0.27747   0.47508   0.61575   0.29968   0.50969   0.65681
   0.27742   0.47496   0.61555   0.23507   0.40771   0.53539
   0.27745   0.47502   0.61565   0.29994   0.51004   0.65719
   0.27747   0.47509   0.61576   0.29975   0.50978   0.65691
   0.27748   0.47510   0.61578   0.28003   0.48008   0.62325
   0.27751   0.47516   0.61588   0.30000   0.51013   0.65728
   0.27753   0.47523   0.61598   0.29979   0.50985   0.65698
   0.27752   0.47519   0.61593   0.26533   0.45628   0.59421
   0.27736   0.47481   0.61531   0.15507   0.27512   0.36919
   0.27739   0.47488   0.61541   0.29987   0.50996   0.65709
   0.27742   0.47495   0.61552   0.29968   0.50969   0.65681
   0.27739   0.47487   0.61539   0.25038   0.43232   0.56525
   0.27741   0.47493   0.61549   0.29885   0.50847   0.65549
   0.27744   0.47500   0.61559   0.29967   0.50967   0.65679
   0.27744   0.47500   0.61560   0.27689   0.47513   0.61739
   0.27747   0.47506   0.61570   0.29830   0.50764   0.65454
   0.27749   0.47512   0.61580   0.29980   0.50985   0.65698
   0.27744   0.47498   0.61558   0.23097   0.40106   0.52723
   0.27739   0.47486   0.61539   0.23663   0.41141   0.54127
   0.27741   0.47493   0.61550   0.29987   0.50996   0.65709
   0.27744   0.47499   0.61559   0.29796   0.50716   0.65403
   0.27745   0.47502   0.61564   0.28606   0.48953   0.63441
   0.27748   0.47508   0.61574   0.29994   0.51004   0.65718
   0.27751   0.47515   0.61585   0.29973   0.50976   0.65689
   0.27749   0.47511   0.61579   0.26359   0.45372   0.59137
   0.27752   0.47517   0.61589   0.30000   0.51013   0.65728
   0.27750   0.47514   0.61583   0.26596   0.45549   0.59103
   0.27752   0.47519   0.61591   0.29482   0.50266   0.64920
   0.27742   0.47494   0.61552   0.19573   0.34405   0.45739
   0.27745   0.47501   0.61562   0.29988   0.50996   0.65709
   0.27748   0.47507   0.61572   0.29969   0.50969   0.65682
   0.27748   0.47507   0.61572   0.27559   0.47281   0.61428
   0.27750   0.47513   0.61582   0.29994   0.51004   0.65718
   0.27753   0.47520   0.61592   0.29970   0.50972   0.65684
   0.27751   0.47514   0.61583   0.25735   0.44319   0.57801
   0.27753   0.47520   0.61593   0.30000   0.51013   0.65727
   0.27754   0.47522   0.61595   0.28192   0.48236   0.62516
   0.27745   0.47500   0.61560   0.20627   0.35920   0.47362
   0.27743   0.47495   0.61552   0.25873   0.44695   0.58441
   0.27746   0.47502   0.61563   0.29988   0.50996   0.65709
   0.27748   0.47508   0.61573   0.29969   0.50970   0.65682
   0.27748   0.47509   0.61574   0.27896   0.47831   0.62103
   0.27751   0.47515   0.61584   0.29994   0.51004   0.65718
   0.27754   0.47521   0.61594   0.29861   0.50813   0.65512
   0.27755   0.47524   0.61599   0.28797   0.49227   0.63733
   0.27758   0.47531   0.61610   0.30000   0.51013   0.65727
   0.27761   0.47537   0.61620   0.29981   0.50987   0.65700
   0.27753   0.47518   0.61588   0.21191   0.36947   0.48765
   0.27742   0.47491   0.61546   0.18965   0.33386   0.44459
   0.27744   0.47498   0.61556   0.29988   0.50996   0.65709
   0.27747   0.47504   0.61566   0.29969   0.50970   0.65682
   0.27743   0.47493   0.61549   0.24093   0.41600   0.54395
   0.27745   0.47500   0.61559   0.29994   0.51004   0.65718
   0.27748   0.47506   0.61569   0.29974   0.50976   0.65689
   0.27745   0.47498   0.61557   0.24972   0.43159   0.56480
   0.27748   0.47505   0.61567   0.30000   0.51013   0.65727
   0.27750   0.47511   0.61576   0.29865   0.50819   0.65518
   0.27746   0.47500   0.61559   0.24210   0.41731   0.54483
   0.27736   0.47477   0.61521   0.19695   0.34627   0.46054
   0.27739   0.47483   0.61531   0.29988   0.50996   0.65709
   0.27741   0.47489   0.61542   0.29969   0.50970   0.65682
   0.27723   0.47444   0.61467   0.12868   0.22935   0.30908
   0.27726   0.47451   0.61477   0.29989   0.50998   0.65711
   0.27728   0.47457   0.61486   0.29690   0.50565   0.65241
   0.27729   0.47459   0.61490   0.28299   0.48460   0.62847
   0.27732   0.47465   0.61500   0.30000   0.51013   0.65727
   0.27734   0.47471   0.61509   0.29797   0.50718   0.65404
   0.27729   0.47458   0.61489   0.23193   0.40276   0.52953
   0.27724   0.47445   0.61468   0.23462   0.40604   0.53205
   0.27726   0.47452   0.61479   0.29988   0.50996   0.65709
   0.27729   0.47458   0.61488   0.29786   0.50701   0.65387
   0.27728   0.47455   0.61484   0.26704   0.45899   0.59746
   0.27730   0.47461   0.61494   0.29994   0.51004   0.65718
   0.27733   0.47466   0.61502   0.29427   0.50178   0.64814
   0.27734   0.47469   0.61507   0.28572   0.48879   0.63330
   0.27736   0.47475   0.61517   0.30000   0.51013   0.65727
   0.27739   0.47481   0.61527   0.29900   0.50870   0.65575
   0.27739   0.47481   0.61527   0.27523   0.47269   0.61469
   0.27731   0.47462   0.61497   0.21210   0.37107   0.49119
   0.27733   0.47469   0.61507   0.29988   0.50996   0.65709
   0.27736   0.47475   0.61516   0.29804   0.50727   0.65414
   0.27736   0.47474   0.61516   0.27405   0.47082   0.61247
   0.27738   0.47480   0.61526   0.29994   0.51004   0.65718
   0.27741   0.47487   0.61536   0.29974   0.50977   0.65689
   0.27743   0.47490   0.61542   0.29027   0.49610   0.64210
   0.27745   0.47497   0.61552   0.30000   0.51013   0.65727
   0.27748   0.47503   0.61562   0.29982   0.50987   0.65700
   0.27748   0.47503   0.61563   0.27765   0.47620   0.61847
   0.27741   0.47486   0.61536   0.21601   0.37917   0.50331
   0.27743   0.47492   0.61545   0.29823   0.50753   0.65442
   0.27746   0.47498   0.61555   0.29853   0.50801   0.65499
   0.27747   0.47502   0.61562   0.29206   0.49865   0.64482
   0.27750   0.47508   0.61572   0.29994   0.51004   0.65718
   0.27753   0.47514   0.61581   0.29811   0.50737   0.65425
   0.27742   0.47487   0.61536   0.18577   0.32370   0.42711
   0.27744   0.47493   0.61546   0.30000   0.51013   0.65726
   0.27747   0.47499   0.61555   0.29791   0.50709   0.65397
   0.27749   0.47504   0.61563   0.29378   0.50108   0.64740
   0.27739   0.47479   0.61521   0.19293   0.33594   0.44294
   0.27741   0.47485   0.61531   0.29988   0.50996   0.65709
   0.27744   0.47491   0.61541   0.29970   0.50971   0.65682
   0.27738   0.47477   0.61518   0.22745   0.39484   0.51900
   0.27741   0.47483   0.61528   0.29878   0.50836   0.65535
   0.27743   0.47489   0.61538   0.29976   0.50979   0.65691
   0.27744   0.47491   0.61541   0.28303   0.48486   0.62899
   0.27747   0.47497   0.61551   0.30000   0.51013   0.65726
   0.27749   0.47504   0.61561   0.29982   0.50988   0.65700
   0.27749   0.47504   0.61562   0.27854   0.47749   0.61986
   0.27739   0.47480   0.61524   0.19455   0.34188   0.45448
   0.27742   0.47487   0.61534   0.29988   0.50996   0.65709
   0.27745   0.47493   0.61543   0.29970   0.50971   0.65683
   0.27745   0.47493   0.61545   0.27853   0.47768   0.62034
   0.27746   0.47496   0.61549   0.28837   0.49168   0.63520
   0.27749   0.47502   0.61559   0.29976   0.50979   0.65691
   0.27744   0.47492   0.61542   0.23989   0.41529   0.54438
   0.27747   0.47498   0.61552   0.30000   0.51012   0.65726
   0.27750   0.47504   0.61561   0.29831   0.50771   0.65466
   0.27752   0.47509   0.61570   0.29740   0.50641   0.65328
   0.27737   0.47473   0.61511   0.15049   0.26886   0.36301
   0.27740   0.47479   0.61521   0.29988   0.50996   0.65709
   0.27742   0.47485   0.61530   0.29966   0.50965   0.65676
   0.27743   0.47488   0.61534   0.28491   0.48759   0.63196
   0.27746   0.47494   0.61544   0.29993   0.51002   0.65715
   0.27746   0.47495   0.61546   0.28199   0.48248   0.62531
   0.27745   0.47492   0.61542   0.26729   0.45918   0.59744
   0.27747   0.47498   0.61551   0.29834   0.50769   0.65458
   0.27750   0.47503   0.61560   0.29636   0.50483   0.65149
   0.27745   0.47493   0.61544   0.24139   0.41810   0.54828
   0.27732   0.47459   0.61488   0.15947   0.28183   0.37674
   0.27734   0.47466   0.61498   0.29988   0.50996   0.65709
   0.27737   0.47472   0.61508   0.29969   0.50969   0.65681
   0.27737   0.47473   0.61510   0.28061   0.48108   0.62454
   0.27740   0.47479   0.61520   0.29994   0.51004   0.65717
   0.27743   0.47485   0.61530   0.29977   0.50980   0.65691
   0.27744   0.47488   0.61534   0.28688   0.49094   0.63620
   0.27746   0.47494   0.61544   0.29835   0.50770   0.65459
   0.27749   0.47500   0.61553   0.29854   0.50802   0.65498
   0.27748   0.47497   0.61549   0.26999   0.46208   0.59912
   0.27739   0.47477   0.61516   0.20280   0.35725   0.47587
   0.27742   0.47483   0.61526   0.29988   0.50996   0.65709
   0.27744   0.47489   0.61536   0.29969   0.50969   0.65681
   0.27744   0.47488   0.61536   0.27478   0.47210   0.61412
   0.27746   0.47495   0.61545   0.29993   0.51002   0.65715
   0.27749   0.47501   0.61555   0.29977   0.50980   0.65691
   0.27750   0.47503   0.61559   0.28467   0.48729   0.63169
   0.27753   0.47509   0.61568   0.30000   0.51012   0.65726
   0.27755   0.47515   0.61578   0.29983   0.50988   0.65700
   0.27755   0.47515   0.61578   0.27735   0.47556   0.61752
   0.27746   0.47493   0.61544   0.19914   0.35031   0.46602
   0.27749   0.47499   0.61553   0.29987   0.50994   0.65706
   0.27751   0.47505   0.61563   0.29967   0.50965   0.65677
   0.27743   0.47485   0.61530   0.20513   0.35830   0.47376
   0.27745   0.47491   0.61540   0.29994   0.51004   0.65717
   0.27748   0.47497   0.61549   0.29975   0.50978   0.65689
   0.27746   0.47492   0.61541   0.25865   0.44493   0.57967
   0.27748   0.47498   0.61551   0.29999   0.51010   0.65723
   0.27751   0.47504   0.61560   0.29897   0.50866   0.65570
   0.27744   0.47486   0.61530   0.21394   0.37068   0.48645
   0.27743   0.47485   0.61529   0.27141   0.46720   0.60881
   0.27745   0.47490   0.61538   0.29821   0.50751   0.65438
   0.27748   0.47496   0.61547   0.29971   0.50972   0.65683
   0.27749   0.47499   0.61551   0.28566   0.48893   0.63371
   0.27751   0.47505   0.61561   0.29994   0.51004   0.65717
   0.27754   0.47510   0.61570   0.29812   0.50737   0.65425
   0.27750   0.47502   0.61557   0.24781   0.42848   0.56095
   0.27753   0.47508   0.61567   0.30000   0.51012   0.65725
   0.27755   0.47514   0.61576   0.29973   0.50974   0.65685
   0.27754   0.47511   0.61571   0.26452   0.45473   0.59203
   0.27744   0.47488   0.61534   0.19329   0.34020   0.45283
   0.27747   0.47494   0.61543   0.29989   0.50996   0.65708
   0.27748   0.47496   0.61548   0.28819   0.49145   0.63495
   0.27743   0.47484   0.61527   0.23058   0.40058   0.52686
   0.27745   0.47490   0.61537   0.29993   0.51002   0.65715
   0.27748   0.47496   0.61546   0.29893   0.50860   0.65563
   0.27748   0.47495   0.61546   0.27644   0.47436   0.61639
   0.27750   0.47501   0.61556   0.30000   0.51012   0.65725
   0.27751   0.47504   0.61560   0.28682   0.49014   0.63446
   0.27754   0.47510   0.61569   0.29906   0.50879   0.65585
   0.27744   0.47487   0.61533   0.19517   0.34262   0.45517
   0.27747   0.47493   0.61542   0.29989   0.50996   0.65708
   0.27749   0.47499   0.61551   0.29739   0.50634   0.65314
   0.27749   0.47500   0.61553   0.28061   0.48072   0.62368
   0.27752   0.47505   0.61562   0.29994   0.51004   0.65717
   0.27754   0.47511   0.61571   0.29852   0.50798   0.65494
   0.27753   0.47509   0.61568   0.26779   0.46097   0.60079
   0.27756   0.47515   0.61577   0.30000   0.51012   0.65725
   0.27758   0.47521   0.61587   0.29982   0.50986   0.65698
   0.27750   0.47500   0.61552   0.20162   0.35174   0.46462
   0.27745   0.47489   0.61537   0.23925   0.41558   0.54627
   0.27748   0.47495   0.61546   0.29989   0.50996   0.65708
   0.27748   0.47495   0.61545   0.27609   0.47272   0.61311
   0.27749   0.47498   0.61551   0.28882   0.49353   0.63874
   0.27751   0.47504   0.61560   0.29870   0.50823   0.65520
   0.27754   0.47510   0.61569   0.29970   0.50970   0.65681
   0.27755   0.47511   0.61572   0.28310   0.48438   0.62771
   0.27754   0.47511   0.61570   0.27575   0.47081   0.60909
   0.27757   0.47516   0.61580   0.29983   0.50988   0.65700
   0.27755   0.47512   0.61573   0.26122   0.44966   0.58617
   0.27744   0.47485   0.61529   0.17931   0.31647   0.42248
   0.27747   0.47491   0.61539   0.29989   0.50996   0.65708
   0.27749   0.47497   0.61548   0.29972   0.50972   0.65683
   0.27749   0.47498   0.61550   0.28003   0.48045   0.62414
   0.27752   0.47504   0.61559   0.29994   0.51004   0.65717
   0.27754   0.47510   0.61569   0.29973   0.50974   0.65686
   0.27752   0.47503   0.61559   0.25315   0.43725   0.57183
   0.27754   0.47509   0.61568   0.30000   0.51012   0.65725
   0.27757   0.47515   0.61577   0.29973   0.50974   0.65686
   0.27758   0.47520   0.61585   0.29377   0.50113   0.64752
   0.27749   0.47497   0.61549   0.19334   0.34205   0.45740
   0.27751   0.47503   0.61558   0.29825   0.50756   0.65444
   0.27754   0.47508   0.61566   0.29810   0.50734   0.65422
   0.27754   0.47508   0.61567   0.27681   0.47524   0.61781
   0.27756   0.47514   0.61576   0.29994   0.51004   0.65716
   0.27759   0.47520   0.61585   0.29978   0.50980   0.65692
   0.27755   0.47510   0.61570   0.24222   0.41845   0.54748
   0.27757   0.47516   0.61579   0.29869   0.50821   0.65517
   0.27759   0.47521   0.61587   0.29668   0.50529   0.65197
   0.27759   0.47520   0.61586   0.27345   0.46972   0.61098
   0.27753   0.47506   0.61564   0.22620   0.39402   0.51944
   0.27755   0.47512   0.61574   0.29989   0.50996   0.65708
   0.27758   0.47518   0.61583   0.29972   0.50973   0.65684
   0.27748   0.47493   0.61542   0.18577   0.32621   0.43353
   0.27750   0.47499   0.61551   0.29994   0.51004   0.65716
   0.27753   0.47505   0.61561   0.29969   0.50969   0.65680
   0.27751   0.47501   0.61556   0.26406   0.45477   0.59305
   0.27754   0.47507   0.61565   0.30000   0.51012   0.65725
   0.27756   0.47513   0.61574   0.29983   0.50988   0.65700
   0.27757   0.47515   0.61578   0.28603   0.48964   0.63472
   0.27743   0.47482   0.61523   0.15297   0.27178   0.36517
   0.27746   0.47487   0.61532   0.29989   0.50996   0.65708
   0.27748   0.47493   0.61541   0.29949   0.50940   0.65649
   0.27749   0.47495   0.61544   0.28296   0.48447   0.62823
   0.27751   0.47501   0.61553   0.29994   0.51004   0.65716
   0.27754   0.47506   0.61562   0.29978   0.50981   0.65692
   0.27750   0.47498   0.61550   0.24637   0.42644   0.55883
   0.27753   0.47504   0.61559   0.30000   0.51012   0.65724
   0.27755   0.47510   0.61568   0.29975   0.50977   0.65688
   0.27756   0.47512   0.61572   0.28518   0.48801   0.63244
   0.27749   0.47495   0.61544   0.21189   0.37046   0.49010
   0.27751   0.47500   0.61553   0.29989   0.50996   0.65708
   0.27749   0.47494   0.61543   0.25603   0.43810   0.56793
   0.27751   0.47498   0.61549   0.29272   0.49952   0.64567
   0.27753   0.47504   0.61559   0.29994   0.51004   0.65716
   0.27755   0.47510   0.61568   0.29978   0.50981   0.65692
   0.27755   0.47509   0.61566   0.27203   0.46725   0.60777
   0.27757   0.47514   0.61575   0.29997   0.51008   0.65720
   0.27760   0.47520   0.61584   0.29984   0.50988   0.65700
   0.27758   0.47517   0.61579   0.26393   0.45458   0.59284
   0.27749   0.47495   0.61544   0.19340   0.34061   0.45362
   0.27752   0.47500   0.61553   0.29989   0.50996   0.65708
   0.27754   0.47506   0.61562   0.29971   0.50971   0.65682
   0.27754   0.47507   0.61563   0.27859   0.47760   0.62004
   0.27757   0.47512   0.61572   0.29995   0.51004   0.65716
   0.27759   0.47518   0.61581   0.29899   0.50868   0.65571
   0.27758   0.47516   0.61579   0.27186   0.46682   0.60705
   0.27761   0.47522   0.61588   0.30000   0.51012   0.65724
   0.27763   0.47527   0.61596   0.29850   0.50794   0.65488
   0.27763   0.47528   0.61598   0.28109   0.48145   0.62454
   0.27755   0.47508   0.61566   0.19965   0.35256   0.47070
   0.27757   0.47514   0.61575   0.29989   0.50996   0.65708
   0.27753   0.47503   0.61557   0.23485   0.40498   0.52901
   0.27748   0.47491   0.61538   0.23434   0.40603   0.53270
   0.27750   0.47497   0.61548   0.29995   0.51004   0.65716
   0.27751   0.47500   0.61552   0.28758   0.49057   0.63401
   0.27753   0.47504   0.61558   0.29241   0.49924   0.64554
   0.27756   0.47509   0.61567   0.30000   0.51011   0.65724
   0.27758   0.47515   0.61576   0.29965   0.50962   0.65672
   0.27758   0.47516   0.61578   0.28194   0.48253   0.62553
   0.27750   0.47496   0.61546   0.20237   0.35424   0.46921
   0.27753   0.47502   0.61555   0.29989   0.50996   0.65708
   0.27755   0.47508   0.61564   0.29973   0.50973   0.65684
   0.27755   0.47509   0.61566   0.27989   0.47990   0.62311
   0.27758   0.47514   0.61575   0.29995   0.51004   0.65716
   0.27760   0.47520   0.61583   0.29830   0.50765   0.65458
   0.27762   0.47524   0.61591   0.29636   0.50491   0.65165
   0.27764   0.47530   0.61600   0.30000   0.51011   0.65724
   0.27767   0.47535   0.61608   0.29745   0.50641   0.65320
   0.27767   0.47537   0.61612   0.28554   0.48850   0.63294
   0.27757   0.47512   0.61572   0.18276   0.32262   0.43066
   0.27759   0.47518   0.61580   0.29856   0.50802   0.65496
   0.27762   0.47523   0.61589   0.29841   0.50782   0.65475
   0.27760   0.47520   0.61584   0.26645   0.45727   0.59430
   0.27759   0.47517   0.61579   0.26673   0.45675   0.59258
   0.27762   0.47523   0.61588   0.29978   0.50981   0.65692
   0.27764   0.47527   0.61595   0.29601   0.50439   0.65109
   0.27766   0.47533   0.61604   0.30000   0.51011   0.65724
   0.27768   0.47538   0.61612   0.29678   0.50541   0.65209
   0.27765   0.47532   0.61602   0.25226   0.43599   0.57051
   0.27755   0.47507   0.61562   0.18305   0.32307   0.43127
   0.27758   0.47513   0.61571   0.29987   0.50992   0.65704
   0.27760   0.47518   0.61580   0.29842   0.50783   0.65477
   0.27761   0.47521   0.61585   0.28877   0.49357   0.63893
   0.27763   0.47526   0.61593   0.29866   0.50817   0.65512
   0.27766   0.47532   0.61602   0.29979   0.50981   0.65692
   0.27763   0.47525   0.61591   0.25102   0.43374   0.56744
   0.27765   0.47530   0.61600   0.29873   0.50827   0.65523
   0.27767   0.47536   0.61608   0.29820   0.50748   0.65435
   0.27768   0.47538   0.61613   0.28746   0.49172   0.63698
   0.27761   0.47521   0.61586   0.21097   0.37049   0.49203
   0.27764   0.47527   0.61595   0.29989   0.50996   0.65708
   0.27766   0.47532   0.61604   0.29973   0.50974   0.65684
   0.27760   0.47517   0.61579   0.21794   0.37961   0.50058
   0.27762   0.47523   0.61588   0.29991   0.50998   0.65710
   0.27764   0.47528   0.61596   0.29726   0.50613   0.65289
   0.27757   0.47509   0.61565   0.20676   0.35950   0.47335
   0.27759   0.47515   0.61574   0.30000   0.51011   0.65724
   0.27761   0.47520   0.61583   0.29983   0.50987   0.65698
   0.27762   0.47522   0.61586   0.28386   0.48621   0.63064
   0.27760   0.47518   0.61581   0.26237   0.45210   0.58982
   0.27763   0.47524   0.61589   0.29989   0.50996   0.65708
   0.27765   0.47529   0.61597   0.29808   0.50731   0.65417
   0.27765   0.47530   0.61600   0.28293   0.48448   0.62829
   0.27768   0.47536   0.61609   0.29995   0.51004   0.65716
   0.27767   0.47535   0.61607   0.27288   0.46787   0.60763
   0.27767   0.47535   0.61607   0.27640   0.47406   0.61577
   0.27769   0.47540   0.61616   0.30000   0.51011   0.65723
   0.27772   0.47546   0.61624   0.29984   0.50989   0.65700
   0.27773   0.47547   0.61627   0.28467   0.48730   0.63171
   0.27763   0.47526   0.61592   0.19176   0.33738   0.44898
   0.27766   0.47531   0.61601   0.29989   0.50996   0.65708
   0.27768   0.47536   0.61609   0.29912   0.50886   0.65590
   0.27769   0.47538   0.61613   0.28455   0.48722   0.63174
   0.27771   0.47544   0.61621   0.29995   0.51004   0.65716
   0.27772   0.47545   0.61623   0.28310   0.48369   0.62605
   0.27774   0.47550   0.61631   0.29701   0.50583   0.65264
   0.27776   0.47555   0.61639   0.29868   0.50820   0.65515
   0.27778   0.47560   0.61648   0.29983   0.50987   0.65698
   0.27777   0.47557   0.61642   0.26270   0.45207   0.58911
   0.27765   0.47527   0.61594   0.16238   0.28833   0.38711
   0.27767   0.47532   0.61602   0.29863   0.50814   0.65509
   0.27769   0.47538   0.61611   0.29974   0.50974   0.65685
   0.27762   0.47520   0.61581   0.20866   0.36249   0.47688
   0.27764   0.47525   0.61590   0.29995   0.51004   0.65715
   0.27760   0.47516   0.61575   0.24210   0.41713   0.54442
   0.27757   0.47507   0.61561   0.24140   0.41776   0.54745
   0.27759   0.47513   0.61569   0.30000   0.51011   0.65723
   0.27760   0.47514   0.61572   0.28357   0.48483   0.62794
   0.27759   0.47513   0.61570   0.27113   0.46542   0.60507
   0.27760   0.47515   0.61573   0.28394   0.48625   0.63057
   0.27762   0.47520   0.61582   0.29990   0.50996   0.65708
   0.27764   0.47525   0.61590   0.29974   0.50974   0.65685
   0.27760   0.47515   0.61574   0.23584   0.40912   0.53732
   0.27762   0.47521   0.61582   0.29995   0.51004   0.65715
   0.27765   0.47526   0.61591   0.29977   0.50978   0.65689
   0.27765   0.47527   0.61592   0.27976   0.48003   0.62365
   0.27767   0.47532   0.61601   0.29875   0.50830   0.65526
   0.27765   0.47526   0.61590   0.25424   0.43618   0.56698
   0.27767   0.47531   0.61599   0.29828   0.50764   0.65457
   0.27760   0.47513   0.61570   0.20870   0.36395   0.48045
   0.27761   0.47516   0.61574   0.28849   0.49189   0.63547
   0.27763   0.47521   0.61583   0.29909   0.50882   0.65586
   0.27761   0.47517   0.61576   0.26092   0.44916   0.58555
   0.27763   0.47523   0.61585   0.29995   0.51004   0.65715
   0.27765   0.47525   0.61590   0.28880   0.49302   0.63758
   0.27763   0.47521   0.61583   0.25934   0.44704   0.58351
   0.27765   0.47526   0.61591   0.29997   0.51007   0.65719
   0.27766   0.47529   0.61596   0.28799   0.49185   0.63635
   0.27768   0.47533   0.61603   0.29517   0.50312   0.64964
   0.27759   0.47513   0.61569   0.19565   0.34226   0.45318
   0.27762   0.47518   0.61578   0.29990   0.50996   0.65708
   0.27764   0.47523   0.61586   0.29968   0.50966   0.65675
   0.27765   0.47527   0.61591   0.28985   0.49524   0.64087
   0.27768   0.47532   0.61600   0.29994   0.51002   0.65713
   0.27770   0.47537   0.61607   0.29750   0.50647   0.65326
   0.27768   0.47532   0.61600   0.25765   0.44402   0.57946
   0.27770   0.47537   0.61608   0.30000   0.51011   0.65723
   0.27772   0.47543   0.61617   0.29985   0.50989   0.65700
   0.27770   0.47538   0.61610   0.25802   0.44508   0.58132
   0.27757   0.47506   0.61556   0.15376   0.26964   0.35798
   0.27760   0.47512   0.61565   0.29990   0.50996   0.65708
   0.27762   0.47517   0.61573   0.29974   0.50975   0.65685
   0.27762   0.47517   0.61574   0.27681   0.47489   0.61695
   0.27764   0.47522   0.61582   0.29868   0.50819   0.65515
   0.27763   0.47519   0.61577   0.26526   0.45467   0.59042
   0.27761   0.47515   0.61571   0.26117   0.44976   0.58650
   0.27763   0.47520   0.61579   0.29840   0.50776   0.65465
   0.27765   0.47524   0.61585   0.29517   0.50309   0.64957
   0.27766   0.47526   0.61589   0.28623   0.48963   0.63432
   0.27761   0.47516   0.61573   0.23514   0.40908   0.53856
   0.27763   0.47520   0.61579   0.29248   0.49811   0.64276
   0.27764   0.47523   0.61585   0.29211   0.49823   0.64378
   0.27766   0.47527   0.61590   0.29109   0.49698   0.64270
   0.27766   0.47528   0.61592   0.28226   0.48155   0.62251
   0.27769   0.47533   0.61600   0.29980   0.50982   0.65693
   0.27769   0.47533   0.61601   0.27813   0.47689   0.61926
   0.27771   0.47538   0.61609   0.30000   0.51011   0.65723
   0.27773   0.47544   0.61617   0.29983   0.50988   0.65698
   0.27774   0.47546   0.61622   0.28795   0.49260   0.63815
   0.27765   0.47524   0.61587   0.18775   0.33227   0.44447
   0.27767   0.47530   0.61595   0.29990   0.50996   0.65707
   0.27769   0.47534   0.61602   0.29519   0.50313   0.64962
   0.27770   0.47537   0.61607   0.28961   0.49493   0.64058
