   Omega 1   Omega 2   Omega 3     Psi 1     Psi 2     Psi 3
Mean = 
   0.39115   0.58922   0.69817   0.29282   0.47338   0.59499
   0.39085   0.58872   0.69763   0.34655   0.53916   0.65797
   0.39070   0.58848   0.69742   0.36711   0.56488   0.68224
   0.39041   0.58806   0.69705   0.34783   0.54675   0.66982
   0.39101   0.58924   0.69870   0.48142   0.70661   0.82076
   0.39042   0.58820   0.69747   0.30075   0.48419   0.60602
   0.39086   0.58915   0.69888   0.45811   0.68377   0.80435
   0.39081   0.58916   0.69908   0.38259   0.59075   0.71442
   0.39148   0.59048   0.70092   0.49309   0.72348   0.83927
   0.39180   0.59117   0.70197   0.44025   0.66070   0.78108
   0.39241   0.59235   0.70357   0.48619   0.71171   0.82445
   0.39258   0.59277   0.70427   0.41832   0.63535   0.75789
   0.39332   0.59420   0.70620   0.50739   0.73991   0.85344
   0.39267   0.59289   0.70442   0.29110   0.45927   0.56786
   0.39320   0.59388   0.70573   0.47508   0.69556   0.80636
   0.39389   0.59524   0.70759   0.50225   0.73521   0.85125
   0.39389   0.59532   0.70784   0.39303   0.60333   0.72654
   0.39264   0.59280   0.70431   0.19712   0.33121   0.43107
   0.39238   0.59242   0.70399   0.35183   0.55307   0.67889
   0.39286   0.59341   0.70541   0.46841   0.69650   0.81665
   0.39340   0.59446   0.70687   0.47888   0.70482   0.82059
   0.39396   0.59556   0.70841   0.48218   0.71152   0.82976
   0.39453   0.59664   0.70986   0.48483   0.71033   0.82413
   0.39438   0.59640   0.70963   0.37077   0.57123   0.69122
   0.39513   0.59784   0.71157   0.51437   0.75016   0.86535
   0.39559   0.59867   0.71261   0.47033   0.68670   0.79512
   0.39519   0.59798   0.71183   0.32966   0.52466   0.64952
   0.39511   0.59790   0.71181   0.38351   0.58879   0.71001
   0.39427   0.59620   0.70944   0.25741   0.41360   0.51925
   0.39290   0.59340   0.70544   0.17223   0.29259   0.38391
   0.39356   0.59466   0.70715   0.49977   0.73062   0.84489
   0.39253   0.59263   0.70437   0.22538   0.37256   0.47925
   0.39297   0.59354   0.70568   0.46509   0.69213   0.81226
   0.39354   0.59462   0.70714   0.48663   0.71268   0.82640
   0.39205   0.59139   0.70230   0.14614   0.23795   0.30637
   0.39247   0.59228   0.70363   0.46163   0.69029   0.81291
   0.39241   0.59224   0.70369   0.38358   0.58828   0.70861
   0.39104   0.58942   0.69964   0.16374   0.27815   0.36515
   0.39137   0.59010   0.70064   0.44536   0.66442   0.78363
   0.39177   0.59094   0.70188   0.45948   0.68472   0.80505
   0.39029   0.58790   0.69753   0.14144   0.24893   0.33466
   0.39082   0.58897   0.69905   0.48079   0.70907   0.82654
   0.39035   0.58813   0.69801   0.31146   0.49396   0.61098
   0.38897   0.58534   0.69408   0.15472   0.27153   0.36365
   0.38959   0.58658   0.69582   0.49574   0.72690   0.84258
   0.39016   0.58771   0.69739   0.48666   0.71482   0.83019
   0.39007   0.58760   0.69735   0.37500   0.57500   0.69364
   0.38999   0.58753   0.69740   0.37624   0.57992   0.70170
   0.38974   0.58710   0.69694   0.34571   0.53868   0.65754
   0.38932   0.58637   0.69607   0.31761   0.50280   0.62201
   0.38945   0.58675   0.69676   0.41163   0.62967   0.75602
   0.38968   0.58726   0.69758   0.42947   0.64672   0.76746
   0.38998   0.58793   0.69859   0.44282   0.66462   0.78629
   0.38990   0.58787   0.69865   0.37493   0.58060   0.70407
   0.38978   0.58774   0.69864   0.37007   0.57349   0.69722
   0.39034   0.58886   0.70021   0.48768   0.71879   0.83679
   0.39067   0.58957   0.70126   0.44837   0.67185   0.79297
   0.39108   0.59038   0.70238   0.46409   0.68565   0.80057
   0.39162   0.59142   0.70381   0.48651   0.71394   0.82885
   0.39200   0.59218   0.70488   0.45866   0.68108   0.79972
   0.39179   0.59182   0.70447   0.35435   0.54883   0.66817
   0.39145   0.59126   0.70387   0.33060   0.52597   0.65084
   0.39209   0.59252   0.70559   0.50670   0.74184   0.85832
   0.39275   0.59380   0.70733   0.51100   0.74618   0.86153
   0.39299   0.59428   0.70802   0.43576   0.65128   0.76981
   0.39323   0.59480   0.70878   0.43691   0.65661   0.77733
   0.39352   0.59542   0.70969   0.44648   0.66983   0.79138
   0.39401   0.59636   0.71099   0.48182   0.71036   0.82767
   0.39451   0.59731   0.71224   0.48640   0.71172   0.82510
   0.39343   0.59512   0.70916   0.19651   0.33039   0.43023
   0.39353   0.59537   0.70956   0.41230   0.62509   0.74614
   0.39321   0.59481   0.70888   0.33433   0.52622   0.64715
   0.39355   0.59548   0.70982   0.45605   0.67778   0.79547
   0.39289   0.59426   0.70826   0.27053   0.44547   0.56557
   0.39335   0.59515   0.70944   0.47939   0.70344   0.81700
   0.39255   0.59352   0.70714   0.24367   0.39341   0.49603
   0.39271   0.59388   0.70771   0.42231   0.63789   0.75989
   0.39216   0.59278   0.70619   0.29055   0.45755   0.56610
   0.39176   0.59204   0.70524   0.31604   0.49938   0.61651
